id,created_at,text
1290291582063673350,2020-08-03 14:21:00,Happy Civic Holiday Weekend! It's time for Adventure #3 of the Great Waterloo Staycation! Each week we will present… https://t.co/WYTpxsixHJ
1290271203953803265,2020-08-03 13:00:01,"A good book ensures that one’s story is never erased. The 50 Most Impactful Black Books Of The Last 50 Years, as sh… https://t.co/i2ihlJ5pPd"
1290258614771474433,2020-08-03 12:10:00,A reminder that all WPL locations are CLOSED today and WPL To Go Curbside services are not available due to the Civ… https://t.co/JcwqP4HdqU
1290059806699552769,2020-08-02 23:00:00,"Be a part of our Summer of Reading! If you are looking for a summer of programs, activities, challenges, awesome pr… https://t.co/xU7YgCW5d7"
1290017274473205765,2020-08-02 20:11:00,We hope you are keeping cool and enjoying the long weekend. Did you know that Silver Lake in @WaterlooPrk used to b… https://t.co/Sgxqe5EA2O
1289986824018911232,2020-08-02 18:10:00,Planet Rescue : an environmental field trip. The planet needs you now more than ever. This interactive field trip i… https://t.co/NqCCZIwcFm
1289974744071143424,2020-08-02 17:22:00,A reminder that tomorrow (August 3rd) WPL To Go Curbside services and the computer workstations will not available… https://t.co/8XfIEA4O52
1289927684043280387,2020-08-02 14:15:00,"Our Explore Waterloo Geo Hunt continues tomorrow with the west side of the city. Find hidden geocaches, collect poi… https://t.co/N4qhOyfmHe"
1289911326320603137,2020-08-02 13:10:00,"Escape, memorialization, independence, recklessness, empathy, self-definition, imagination, leadership. Writer Rach… https://t.co/UDtQhweQj5"
1289895471784198146,2020-08-02 12:07:00,Which Cover Art Do You Like Most For These 10 Best-Selling Novels? via @BuzzFeed https://t.co/vhW54nRvaQ… https://t.co/75UY7btnU5
1289700436916617216,2020-08-01 23:12:00,Michelle Sylliboy reclaims Indigenous culture and identity with award-winning book Kiskajeyi — I Am Ready. via… https://t.co/YDBKxAjovl
1289685337179004929,2020-08-01 22:12:00,Learn all the finer points of making great mocktails in this fun program happening next Wednesday at 7pm. Participa… https://t.co/bBZKp8Qg5E
1289621921957462016,2020-08-01 18:00:00,How Historical Societies Are Bringing Their Recipes to Pandemic Cooks. Food has become an important tool for connec… https://t.co/CtK6WcfeXy
1289605058192199680,2020-08-01 16:53:00,Library materials can be returned to any WPL location during WPL To Go hours. To ensure that our collections are sa… https://t.co/dhRSf4EsYS
1289601590622478337,2020-08-01 16:39:13,@HerHandsMyHands We will certainly look into this feature. Thank you!
1289561521211740161,2020-08-01 14:00:00,"Don't be bored! Borrow a board game from the library. We have more than 40 games for you to choose from, with 125 t… https://t.co/wPeIJeD6Jd"
1289547428945944578,2020-08-01 13:04:00,"We have fun, free programs and events for all ages and interests that you can take part in at home, virtually and t… https://t.co/2f51cuPmfC"
1289530567323717634,2020-08-01 11:57:00,"From Dorothy Wordsworth's early 19th-century journals to Carolyn Finney's interrogation of ""wilderness is whiteness… https://t.co/SiaAIp7HkF"
1289331757205118976,2020-07-31 22:47:00,The Internet’s Greatest Archive of Food History Needs a New Curator. A New Jersey reference librarian’s magnum opus… https://t.co/wxF2IyQv86
1289299796679950341,2020-07-31 20:40:00,Buzz in to guess the answer in this fun game of Zoom OUT for kids in JK to Grade 1. This interactive virtual game w… https://t.co/QHpazUI13w
1289263054656376832,2020-07-31 18:14:00,The Shining Theory: What Jack Was Actually Writing. The Shining's Jack Torrance wrote a book as he went mad; one fa… https://t.co/DK7pChGirh
1289248206858010625,2020-07-31 17:15:00,Leg 2 of our Geo Hunt focuses on East Waterloo. Find hidden geocaches and unlock the secrets of Waterloo. Collect p… https://t.co/cTTSENSNPe
1289211968029679617,2020-07-31 14:51:00,We just had to share this lovely photo of five women sitting on the shore of Silver Lake in West Side Park (later W… https://t.co/RDcWBrTD5B
1289198378606182400,2020-07-31 13:57:00,It’s not that I think you can’t be a writer if you don’t write every day. It’s that I know I can’t be a writer if I… https://t.co/qnKDcxi38I
1289184039480389640,2020-07-31 13:00:01,"Spend a day in the sun with your family at RIM Park with your compass, GPS enabled device and WPL! We will lead you… https://t.co/qEpeI4m0Nx"
1289170193248399360,2020-07-31 12:05:00,Wizarding Internet Scavenger Hunt. Take an internet adventure inspired by your favourite #HarryPotter books and fil… https://t.co/6zliPrGIO5
1288931620901199873,2020-07-30 20:17:00,Our next round of Book Club for Kids books are here and there is still time to sign-up! Next up for Grades 5&amp;6 is G… https://t.co/Rker1nFqLq
1288895885296971777,2020-07-30 17:55:00,"Be a part of our Summer of Reading! If you are looking for a summer of programs, activities, challenges, awesome pr… https://t.co/CBkKUKC3Iq"
1288882045578600450,2020-07-30 17:00:00,Long before Click &amp; Collect at the grocery stores there were... postcards! This postcard was sent in Aug 1887 to St… https://t.co/15r8Wmceok
1288855368358125569,2020-07-30 15:14:00,Learn some simple magics tricks that will amaze your families and friends. Join the live stream on today at 2:00pm… https://t.co/rXdj8AWnjj
1288851341700259840,2020-07-30 14:58:00,Hitting the Shelves! Hundreds of new books arrive at WPL every week. Why not take a virtual browse through some of… https://t.co/z7PCeEl1fo
1288841778779521025,2020-07-30 14:20:00,One wouldn't think a book about life on a Norwegian island could be captivating but The Unseen was just that! The d… https://t.co/RIdk2TJHVs
1288825421526519811,2020-07-30 13:15:00,We're onto Adventure #2 of the Great Waterloo Staycation! Each week we will present a new leg of the race with fres… https://t.co/fQ3ohRzF9i
1288811579849482240,2020-07-30 12:20:00,"A reminder that on Monday, August 3, all WPL locations will be closed and WPL To Go Curbside services will not avai… https://t.co/iHudaYM03S"
1288650338669600769,2020-07-30 01:39:17,@Katztoi Hi Kathryn! Wednesday tends to be our busiest day at the Harper Branch since it’s closed on Tuesday. Sorry… https://t.co/1O6jC50ZmS
1288610257090957312,2020-07-29 23:00:01,"Stretch, dance and shake your sillies out in this active storytime. Stories and Stretches for kids 5 years of age a… https://t.co/lDkU1FioeL"
1288580054214037505,2020-07-29 21:00:00,"We know you can't physically browse the new shelves right now, but why not take a digital browse with our new video… https://t.co/xTMKWH9dYF"
1288553353769824256,2020-07-29 19:13:54,@lpmastor We hope you find it! There are a couple of little trails and you will pass over a very tiny creek. Good luck!
1288537272434876417,2020-07-29 18:10:00,Leg 2 of our Geo Hunt focuses on East Waterloo. Find hidden geocaches and unlock the secrets of Waterloo. Collect p… https://t.co/nftbIaBoSO
1288525919683043328,2020-07-29 17:24:53,@lpmastor Hi! I have more info for you. You do indeed want to head into the forest. There are a couple of different… https://t.co/PIVhGVKOJg
1288517011006521348,2020-07-29 16:49:29,@lpmastor Hi Louis! We are currently contacting the programmer that designed the geo hunt to get more details for y… https://t.co/759leQv2Bx
1288516888171917314,2020-07-29 16:49:00,"WPL To Go curbside services are available at all WPL locations. Holds, returns and book bundles for adults and kids… https://t.co/WWRlfvpnzv"
1288493232423415808,2020-07-29 15:15:00,Wizarding Internet Scavenger Hunt. Take an internet adventure inspired by your favourite #HarryPotter books and fil… https://t.co/aGmd8H9pHq
1288477595470790656,2020-07-29 14:12:52,"@strawberrysupp Hi Christina, here is the link, just in case:    https://t.co/Bzrxr2Ykb2"
1288474301390360577,2020-07-29 13:59:46,"@digiwonk Hi Aimee, thanks for bringing this to our attention. Our team does their best to pick appropriate books f… https://t.co/6C8ItdadeV"
1288470582741303296,2020-07-29 13:45:00,We're hiring! We have an opening at our Main Library for a Shelver. This permanent position is part-time; 12 hours… https://t.co/iuI8PN7yMK
1288461774912708610,2020-07-29 13:10:00,"Harry Potter Escape Room. It's Harry's birthday, but before he can attend the party at the Burrow he must first esc… https://t.co/BDlYTisGgD"
1288445165837983746,2020-07-29 12:04:00,"Adults love surprises too, right? Add a Surprise Me! Adult Book Bundle to your WPL To Go order. You tell us what yo… https://t.co/nLaieIfF2e"
1288247110157180928,2020-07-28 22:57:00,Maketastic : Blacksmithing. Teens and adults are welcome to join us for an intro to blacksmithing at home. WPL prog… https://t.co/zP9xirOkpv
1288202578342416384,2020-07-28 20:00:02,Check it out teens!!! Great way to get volunteer hours. @StDavidCeltics @SJAMHighlanders https://t.co/6vKuhW7JHD
1288174884812730375,2020-07-28 18:10:00,"Harry Potter Escape Room. It's Harry's birthday, but before he can attend the party at the Burrow he must first esc… https://t.co/4XvOL0msMB"
1288161043483566081,2020-07-28 17:15:00,"Don't be bored! Borrow a board game from the library. We have more than 40 games for you to choose from, with 125 t… https://t.co/mvNgEsWAwk"
1288130844390023169,2020-07-28 15:15:00,Bazinga! Could you have a PhD in Big Bang Theory trivia? Join us live online tonight at 7:30pm. Registrants will re… https://t.co/7dutsfEkm8
1288111718116331520,2020-07-28 13:59:00,"From the Swedish Chef to Swedish Cookbooks. WPL blogger @McgillPenny discusses the Muppets, family memories, and Sw… https://t.co/9AOsn5lnUQ"
1288100645594116099,2020-07-28 13:15:00,"Believe It or Not Trivia. Explore the strange, amazing, weird and wacky things of our world. What's true? What's no… https://t.co/hWhCwPteti"
1288084287506403328,2020-07-28 12:10:00,"In this staycation summer, we're sharing pics of libraries visited by WPL staff on past vacations. This week it's a… https://t.co/TGc2LegcaC"
1287887994058350597,2020-07-27 23:10:00,"Spend a day in the sun with your family at RIM Park with your compass, GPS enabled device and WPL! We will lead you… https://t.co/MX3j7GBmEe"
1287840180146249730,2020-07-27 20:00:00,The Binge Read : 10 iconic crime fiction series of the 1970s. Time to read your way through the modern history of c… https://t.co/1r3RWBp9lv
1287813754793664512,2020-07-27 18:15:00,A reminder that next Monday (August 3rd) all WPL locations will be CLOSED and WPL To Go Curbside services will not… https://t.co/0HgTIh2vMG
1287812496657543169,2020-07-27 18:10:00,It's time for Adventure #2 of the Great Waterloo Staycation! Each week we will present a new leg of the race with f… https://t.co/dEwknwBhzN
1287800268806127617,2020-07-27 17:21:24,"@jgmacken We can't wait to have you back! (Also, this is a truly wonderful reaction!)"
1287779787147300865,2020-07-27 16:00:01,"Exciting news! All locations of WPL will be re-opening to the public on Tuesday, Sept 8. When we re-open, you’ll be… https://t.co/s2q59auNgr"
1287767198165999618,2020-07-27 15:10:00,Love to bake but have allergies? We are making delicious wheat and dairy-free oat bars today at 1:30pm. This bake-a… https://t.co/CqSebuRXLz
1287749585872359427,2020-07-27 14:00:01,Leg 2 of our Geo Hunt starts today with East Waterloo. Find hidden geocaches and unlock the secrets of Waterloo. Co… https://t.co/SN36DGN6uc
1287737754424504321,2020-07-27 13:13:00,Award-winning photographer Leah den Bok will speak on WPL's YouTube live today at 7pm about her work photographing… https://t.co/xR6ek327x2
1287718376379301893,2020-07-27 11:56:00,"We have fun, free programs and events for all ages and interests that you can take part in at home, virtually and t… https://t.co/5bBkhfSWKp"
1287526612930453506,2020-07-26 23:14:00,Award-winning photographer Leah den Bok will speak on WPL's YouTube live tomorrow at 7pm about her work photographi… https://t.co/Su2oAxkiOh
1287451618577793024,2020-07-26 18:16:00,Drive: the Surprising Truth About What Motivates Us by Daniel Pink. Join the WPL Book Club for a live online discus… https://t.co/A8sKKOW074
1287428717988532226,2020-07-26 16:45:00,"Adults love surprises too, right? Add a Surprise Me! Adult Book Bundle to your WPL To Go order. You tell us what yo… https://t.co/ujrKDJGxG5"
1287407830144888832,2020-07-26 15:22:00,"Bazinga! Could you have a PhD in Big Bang Theory trivia? Join us live online Tuesday, July 28 at 7:30pm. Registrant… https://t.co/EDHoYEVKB6"
1287389207422525440,2020-07-26 14:08:00,"Learn some simple magics tricks that will amaze your families and friends. Join the live stream on Thursday, July 3… https://t.co/9a7Btns8Rz"
1287375870093430788,2020-07-26 13:15:00,"Spend a day in the sun with your family at RIM Park with your compass, GPS enabled device and WPL! We will lead you… https://t.co/StAvngDlMt"
1287355988354506752,2020-07-26 11:56:00,Maketastic : Blacksmithing. Teens and adults are welcome to join us for an intro to blacksmithing at home. WPL prog… https://t.co/XDk3DIwl5p
1287161960266637312,2020-07-25 23:05:00,Leg 2 of our Geo Hunt starts July 27 with East Waterloo. Find hidden geocaches and unlock the secrets of Waterloo.… https://t.co/Laiq8HNCzh
1287086965834371075,2020-07-25 18:07:00,"Harry Potter Escape Room. It's Harry's birthday, but before he can attend the party at the Burrow he must first esc… https://t.co/JzFkVGoyv0"
1287072621461245953,2020-07-25 17:10:00,Love to bake but have allergies? We are making delicious wheat and dairy-free oat bars on July 27th at 1:30pm. This… https://t.co/tTmd24U0t9
1287041164516892675,2020-07-25 15:05:00,Wizarding Internet Scavenger Hunt. Take an internet adventure inspired by your favourite #HarryPotter books and fil… https://t.co/QQNW3ZdPkK
1287024812561375233,2020-07-25 14:00:01,"Stretch, dance and shake your sillies out in this active storytime. Stories and Stretches for kids 5 years of age a… https://t.co/wAVyugFiLZ"
1287009707731890176,2020-07-25 13:00:00,"Believe It or Not Trivia. Explore the strange, amazing, weird and wacky things of our world. What's true? What's no… https://t.co/yjT1Y5by9c"
1286997627297583104,2020-07-25 12:12:00,Award-winning photographer Leah den Bok will speak on WPL's YouTube live on July 27 at 7pm about her work photograp… https://t.co/h6i2HYUDAD
1286801082128068608,2020-07-24 23:11:00,"Join us for a live online discussion of the classic novel The Time Machine by H.G. Wells. Monday, July 27 at 1:00pm… https://t.co/OuFUk5sz3f"
1286752260341604352,2020-07-24 19:57:00,Hitting the Shelves! Hundreds of new books arrive at WPL every week. Why not take a virtual browse through some of… https://t.co/nKfCZ9bCf5
1286722818928005120,2020-07-24 18:00:00,The Great Waterloo Staycation has begun! Each week we will present a new leg of the race with fresh challenges to t… https://t.co/Ahh87YPuD5
1286715267020619777,2020-07-24 17:30:00,"Heroes of Diversity. Just a few spots left in this exciting, youth-led program tomorrow at 10am. We'll explore stor… https://t.co/AtD1908yNV"
1286707716853886976,2020-07-24 17:00:00,"Be a part of our Summer of Reading! If you are looking for a summer of programs, activities, challenges, awesome pr… https://t.co/6UlZdYRSey"
1286672761788813313,2020-07-24 14:41:06,"The winner of Canada Reads 2020 is...We Have Always Been Here by Samra Habib, defended by Amanda Brugel! via… https://t.co/iGEPu9aR7W"
1286662425417338883,2020-07-24 14:00:01,"Protect each other. Wear a face covering. Whether you are grocery shopping, going to the mall, a museum, taking tra… https://t.co/eCJH8JMKTX"
1286647325855633416,2020-07-24 13:00:01,"We have fun, free programs and events for all ages and interests that you can take part in at home, virtually and t… https://t.co/06oz45aiQR"
1286634987807215617,2020-07-24 12:11:00,Today is the final day of our Scavenger Hunt Fitness Challenge. Solve the clues we give you that will lead you to W… https://t.co/UMUP42GPQF
1286439701126078464,2020-07-23 23:15:00,Love to bake but have allergies? We are making delicious wheat and dairy-free oat bars on July 27th at 1:30pm. This… https://t.co/caW29Dhr4o
1286364203415228417,2020-07-23 18:15:00,Maketastic 3D Printing. Join us live online tonight at 7pm for an intro to designing and printing your own 3D objec… https://t.co/Do9dT0KyFd
1286346588495818753,2020-07-23 17:05:00,Explore Waterloo with our Geo Hunt : North Waterloo Edition. Find hidden geocaches and unlock the secrets of Waterl… https://t.co/MpngAcmc1t
1286305064282230784,2020-07-23 14:20:00,Are you looking for a solid and enjoyable thriller that provides readers with great red herrings to keep them turni… https://t.co/f9SPSbIGEj
1286287699226370048,2020-07-23 13:11:00,Award-winning photographer Leah den Bok will speak on WPL's YouTube live on July 27 at 7pm about her work photograp… https://t.co/pz7RKqoBIu
1286269076600311808,2020-07-23 11:57:00,Zoom Out! Can you be the first person to guess the picture as we slowly ZOOOOM out? Play this fun game in our LIVE… https://t.co/7UpQseTBI5
1286074796648722433,2020-07-22 23:05:00,Maketastic 3D Printing. Join us live online tomorrow at 7pm for an intro to designing and printing your own 3D obje… https://t.co/7xnxI2ujJq
1286028242982379521,2020-07-22 20:00:01,"Bazinga! Could you have a PhD in Big Bang Theory trivia? Join us live online Tuesday, July 28 at 7:30pm. Registrant… https://t.co/UgrzoslMv7"
1285994517515112448,2020-07-22 17:46:00,"Stretch, dance and shake your sillies out in this active storytime. Stories and Stretches for kids 5 years of age a… https://t.co/6gb9xRHW9E"
1285985457939963904,2020-07-22 17:10:00,Our Scavenger Hunt Fitness Challenge has begun! Solve the clues we give you that will lead you to Waterloo landmark… https://t.co/Ub82QOK41q
1285956343803908096,2020-07-22 15:14:18,@BikeDawn Hi! Return your items to your favourite WPL during the WPL To Go Curbside services hours. Returns go dire… https://t.co/wEJ6G0sTDI
1285936384524513285,2020-07-22 13:55:00,We're hiring! We have an opening at our Main Library for a Shelver. This permanent position is part-time; 12 hours… https://t.co/rpeswALvdF
1285931336558149633,2020-07-22 13:34:56,"RT @UN: Misinformation is designed to manipulate your emotions &amp; trick you into passing it on. 

Pause — take a breath and be mindful about…"
1285930780749963264,2020-07-22 13:32:44,@johannabee Thanks for letting us know. We'll take a look!
1285918516693131265,2020-07-22 12:44:00,"Adults love surprises too, right? Add a Surprise Me! Adult Book Bundle to your WPL To Go order. You tell us what yo… https://t.co/aEO8cWNuGo"
1285911218679513089,2020-07-22 12:15:00,Paint Along Afternoon : Acrylic Landscapes. Kids in Grades 4 to 6 are welcome to join us as we share techniques and… https://t.co/jxbEpSySla
1285711153910472704,2020-07-21 23:00:01,Maketastic 3D Printing. Join us live online July 23 at 7pm for an intro to designing and printing your own 3D objec… https://t.co/kIBtGM03af
1285665855427227650,2020-07-21 20:00:01,The Great Waterloo Staycation has begun! Each week we will present a new leg of the race with fresh challenges to t… https://t.co/VQq1nPw3BU
1285636407927734275,2020-07-21 18:03:00,"In this staycation summer, we're sharing pics of libraries visited by WPL staff on past vacations. This week it's t… https://t.co/eaxsn65ukZ"
1285619546699620352,2020-07-21 16:56:00,Zoom Out! Can you be the first person to guess the picture as we slowly ZOOOOM out? Play this fun game in our LIVE… https://t.co/rNo8SBghww
1285586643089588225,2020-07-21 14:45:15,"RT @ourplacekw: #COVID19update All @EarlyONWR and
@ourplacekw Locations will remain CLOSED and all onsite programs and services in Waterloo…"
1285573745013395457,2020-07-21 13:54:00,WPL blogger @McgillPenny was one of a massive group of fans who adored that 2015 novel The Royal We by Heather Cock… https://t.co/gTXHTWjTpy
1285570608684838913,2020-07-21 13:41:32,Award-winning photographer Leah den Bok will speak on WPL's YouTube and Facebook live on July 27 at 7pm about her w… https://t.co/8kDlRR29K7
1285563930253955073,2020-07-21 13:15:00,"Stories and Stretches! Stretch, dance and shake your sillies out in this active movement storytime on July 23 at 10… https://t.co/5RArbzk7dL"
1285546314558668803,2020-07-21 12:05:00,Our next live online meeting of the WPL Book Club is this afternoon at 2:00pm. Be a part of the discussion of Our H… https://t.co/a1vfPBUAWV
1285352537323798529,2020-07-20 23:15:00,Limited computer and WiFi services are available at the Main and at McCormick. The public computer workstations and… https://t.co/MC1t1Igh5g
1285340853641322497,2020-07-20 22:28:34,The books for our next round of Kids Book Clubs have arrived! Grades 3 &amp; 4 will be reading Dragons in a Bag and Gra… https://t.co/1LyTyPHVl6
1285275026611200002,2020-07-20 18:07:00,Our Scavenger Hunt Fitness Challenge has begun! You have 5 days to solve the clues we give you that will lead you t… https://t.co/67fR1Yk87Z
1285261940520923141,2020-07-20 17:15:00,Paint Along Afternoon : Acrylic Landscapes. Kids in Grades 4 to 6 are welcome to join us as we share techniques and… https://t.co/e30HQJntU1
1285212872771956736,2020-07-20 14:00:01,Explore Waterloo with our Geo Hunt : North Waterloo Edition. Find hidden geocaches and unlock the secrets of Waterl… https://t.co/FVoV7rAEZl
1285197776087736327,2020-07-20 13:00:02,"Don't be bored! Borrow a board game from the library. We have more than 40 games for you to choose from, with 125 t… https://t.co/zDqGPkmknM"
1285182669266063361,2020-07-20 12:00:00,"Love to bake but have allergies? No problem! We're making delicious, gluten free and dairy free chocolate eclairs t… https://t.co/6iqxsIIyJE"
1284987129764777984,2020-07-19 23:03:00,"Our next live online meeting of the WPL Book Club is Tuesday, July 21 at 2:00pm. Be a part of the discussion of Our… https://t.co/5j394IRAJA"
1284913393829163008,2020-07-19 18:10:00,Zoom Out! Can you be the first person to guess the picture as we slowly ZOOOOM out? Play this fun game in our LIVE… https://t.co/8VyehZOpQB
1284898294133489670,2020-07-19 17:10:00,Explore Waterloo with our Geo Hunt : North Waterloo Edition. Find hidden geocaches and unlock the secrets of Waterl… https://t.co/CvFYqUsmsR
1284865583599820800,2020-07-19 15:00:01,"Book club, for kids! We have book clubs for Grades 3 &amp; 4, and for Grades 5 &amp; 6. Registrants meet twice online to di… https://t.co/mn0lc0KTf9"
1284850481773318145,2020-07-19 14:00:00,"Love to bake but have allergies? No problem! We're making delicious, gluten free and dairy free chocolate eclairs o… https://t.co/aPk4M1CyjT"
1284842929530392576,2020-07-19 13:30:00,"As much as we all have old favourites that we love to read over and over, especially perhaps in times of stress or… https://t.co/PbJSczMjJZ"
1284821538664067072,2020-07-19 12:05:00,"Stories and Stretches! Stretch, dance and shake your sillies out in this active movement storytime on July 23 at 10… https://t.co/lXTvpITkoW"
1284626754825584642,2020-07-18 23:11:00,Paint Along Afternoon : Acrylic Landscapes. Kids in Grades 4 to 6 are welcome to join us as we share techniques and… https://t.co/HpC1sUvaMb
1284548490333491200,2020-07-18 18:00:00,10 Best Quotes From Alfred Hitchcock Movies. Hitchcock is known as one of the best directors in the world and these… https://t.co/T6htS1c9JB
1284530873220694022,2020-07-18 16:50:00,"NEW at WPL. Simply Analytics. Inform your business decisions with Dunn &amp; Bradstreet’s business data, and Prizm5’s C… https://t.co/Mzca27FjvS"
1284509778404835329,2020-07-18 15:26:10,RT @angelarooke1: Thank you for this incredible service @WaterlooLibrary #librarylove #curbsidepickup https://t.co/X0Yurca56H
1284498007577296897,2020-07-18 14:39:24,"As the Region enters Stage 3 of re-opening, we are not yet expanding in-person library services at this time. We ar… https://t.co/P3BZwGDkW5"
1284489601260953600,2020-07-18 14:06:00,Scavenger Hunt Fitness Challenge starts July 20. You will have 5 days to solve the clues we give you that will lead… https://t.co/y4ptAiVoi5
1284475256665591808,2020-07-18 13:09:00,Looking for books to keep your little ones entertained? Try a Special Order Book Bundle. Staff will hand-select bun… https://t.co/inlGoqfWRD
1284458395773394944,2020-07-18 12:02:00,"Our next live online meeting of the WPL Book Club is Tuesday, July 21 at 2:00pm. Be a part of the discussion of Our… https://t.co/cUMnTtKeqJ"
1284264115398041600,2020-07-17 23:10:00,"Reading Every Unread Book on My Bookshelf During the Pandemic.
Angelica Baker on Building a Home, One Book at a Tim… https://t.co/oCu6VuJRct"
1284186101293277184,2020-07-17 18:00:00,Explore Waterloo with our Geo Hunt : North Waterloo Edition. Find hidden geocaches and unlock the secrets of Waterl… https://t.co/Z0SK5QlJcz
1284171009654812672,2020-07-17 17:00:02,We're hiring! We have an opening at our Main Library for a Shelver. This permanent position is part-time; 12 hours… https://t.co/dP2adoRbx1
1284141306537816068,2020-07-17 15:02:00,"Adults love surprises too, right? Add a Surprise Me! Adult Book Bundle to your WPL To Go order. You tell us what yo… https://t.co/kzt9kn2ZQM"
1284124193366450176,2020-07-17 13:54:00,Virtual 90s Music Trivia Night.  How well do you think you know 90's music? Name that tune to your fav songs of the… https://t.co/AB1tYZq4pS
1284107584010481664,2020-07-17 12:48:00,"While it’s unclear what the upcoming school year will look like, the @citywaterloo is preparing now to make sure st… https://t.co/u0By2mzwUN"
1284096763180146699,2020-07-17 12:05:00,The winners of the 2019 Shirley Jackson Awards have been announced. These awards have been established for outstand… https://t.co/lt5CCjue6L
1283899212174786561,2020-07-16 23:00:00,"How I Stopped Worrying About the Rules and Learned to Write a Mystery Novel. Workshops, an MFA, and a pair of liter… https://t.co/qGS9wAfhE1"
1283876542926540800,2020-07-16 21:29:55,"As the Region enters Stage 3 of re-opening tomorrow, we are not yet expanding in-person library services at this ti… https://t.co/JtQMCyy2sF"
1283872212458430464,2020-07-16 21:12:43,"RT @Laurier: Has a #GoldenHawk inspired you? Friends, family and faculty are invited to nominate a #Laurier2020 grad to be recognized for t…"
1283856932340523009,2020-07-16 20:12:00,Get your game on! We have more than 40 board games for you to choose from. Everything from stacking games for child… https://t.co/v7S8njbj7X
1283826230186270721,2020-07-16 18:10:00,Addison C. Moyer was a photographer in Waterloo. He took this photo of his wife and son at the first bandshell in… https://t.co/S5UtsdLDEe
1283813898987032577,2020-07-16 17:21:00,Reading together is a great way to improve your child’s literacy skills over the summer. Sometimes it can be tricky… https://t.co/PQHcxXBgPw
1283780931703181312,2020-07-16 15:10:00,Paint Along Afternoon : Acrylic Landscapes. Kids in Grades 4 to 6 are welcome to join us as we share techniques and… https://t.co/5BI2groiNC
1283767090357436416,2020-07-16 14:15:00,"Love to bake but have allergies? No problem! We're making delicious, gluten free and dairy free chocolate eclairs o… https://t.co/H11ACJusUK"
1283748223664840704,2020-07-16 13:00:02,Difficult Man: ‘Kitchen Confidential’ and the Early Days of Anthony Bourdain’s Legend. Elizabeth Nelson on the lega… https://t.co/m6TlJDMmNS
1283733123524509696,2020-07-16 12:00:01,It's not too late to register and join us this morning at 11:00am for a lively online chat about The Daughter's Tal… https://t.co/lrYVWzXjKq
1283538081568698371,2020-07-15 23:05:00,5 Albums Directly Inspired by Literature. Elisa Shoenberger @BookRiot shares a list of five albums directly inspire… https://t.co/fbvaY2eVNz
1283492531569917953,2020-07-15 20:04:00,Scavenger Hunt Fitness Challenge starts July 20. You will have 5 days to solve the clues we give you that will lead… https://t.co/Rt6W00ORWR
1283462835750789125,2020-07-15 18:06:00,Looking for books to keep your little ones entertained? Try a Special Order Book Bundle. Staff will hand-select bun… https://t.co/rmIFsmCC3G
1283448994476093440,2020-07-15 17:11:00,Embrace your inner artist with us  tonight at 7pm at our live stream Paint Night for adults on YouTube. We will be… https://t.co/XAVb8cFRD7
1283399669641392128,2020-07-15 13:55:00,"NEW at WPL. Simply Analytics. Inform your business decisions with Dunn &amp; Bradstreet’s business data, and Prizm5’s C… https://t.co/Y3dV9Q7WiG"
1283385830245928960,2020-07-15 13:00:00,Do you always end up with too-ripe bananas? Join us on Zoom for Baking with Restrictions: Banana Bread Two Ways tod… https://t.co/bHd3goyGyf
1283371987440742400,2020-07-15 12:05:00,Can't get to the zoo? We'll bring the animals to you...virtually. Watch today at 10:30am on WPL's YouTube Live. Get… https://t.co/BFa5wORVoU
1283170660349509634,2020-07-14 22:45:00,Embrace your inner artist with us  July 15 at 7pm at our live stream Paint Night for adults. We will be tackling ac… https://t.co/sQhycfKzJk
1283127878511558657,2020-07-14 19:55:00,"2019 was another busy year at WPL. Inspiring programs, services and events. 1.5 million items borrowed. 62,000+ mem… https://t.co/nomgJgel7R"
1283098939160436736,2020-07-14 18:00:00,"In this summer of the staycation, we're sharing photos of libraries around the world that have been visited by WPL… https://t.co/MEq0p2cx2v"
1283087865019117570,2020-07-14 17:16:00,Do you always end up with too-ripe bananas? Join us for Baking with Restrictions: Banana Bread Two Ways tomorrow (J… https://t.co/XxMFCnFkK4
1283038717242945536,2020-07-14 14:00:42,"RT @UWaterloo: #COVID19 has highlighted issues such as the value of work, gender roles and universal basic income. In our upcoming Beyond T…"
1283037281662771203,2020-07-14 13:55:00,"With the boom of Goodreads and book blogging in the past few years, everyone became self-proclaimed book critics.… https://t.co/bdr7y9t3DQ"
1283029635077464065,2020-07-14 13:24:37,"Masks, Smiles &amp; Beach Reads...It's a COVID Summer. WPL blogger @McgillPenny shares her thoughts on curbside, masks… https://t.co/liQXVFX5Aw"
1283008340780621825,2020-07-14 12:00:00,Final Terry Pratchett stories to be published in September. Many stories in The Time-travelling Caveman – written b… https://t.co/Akz9FyAs8T
1282814312310927360,2020-07-13 23:09:00,Embrace your inner artist with us  July 15 at 7pm at our live stream Paint Night for adults. We will be tackling ac… https://t.co/fkIzdInmga
1282739066530926593,2020-07-13 18:10:00,Can't get to the zoo? We'll bring the animals to you...virtually. Watch July 15 at 10:30am on WPL's YouTube Live. G… https://t.co/92y9tr70UF
1282721452417048582,2020-07-13 17:00:00,"For travelers with an interest in the evolution of Western culture, a stop at one of Europe's grand libraries is an… https://t.co/MERRM8X1ep"
