VolunteerID,FSA,AgeGroup,YearsVolunteeredGroup,OccasionalVolunteer,RegularVolunteer,Donor,FirstDonationYear,NumberDonations,SumDonationsGroup,"Population,-2016",age_distribution_0-to-14-years,age_distribution_15-to-64-years,age_distribution_65-years-and-over,age_distribution_85-years-and-over,age_Average-age-of-the-population,age_Median-age-of-the-population,family_%-married-or-living-common-law,family_Average-size-of-census-families,family_%-census-families-that-are-couples,family_%-couples-with-children,income_Median-employment-income-in-2015-for-full-year-full-time-workers-over-15-($),income_Average-employment-income-in-2015-for-full-year-full-time-workers-over-15-($),income_Median-total-income-of-households-in-2015-($),"income_Prevalence-of-low-income-based-on-the-Low-income-measure,-after-tax-(LIM-AT)-(%)",citizenship_%-canadian-citizens,citizenship_%-immigrants,dwellings_%-owners,dwellings_%-renters,"education_%-no-certificate,-diploma-or-degree",education_%-high-school-diploma,"education_%-postsecondary-certificate,-diploma-or-degree",education_%-apprenticeship-or-trades-certificate-or-diploma,education_%-college-certificate-or-diplome,education_%-bachelor-or-above,labour_force_Participation-rate,labour_force_Employment-rate,labour_force_Unemployment-rate
1760,N3B,60 - 69,less than 1,1,0,N,,,,12418,0.211,0.623,0.166,0.02,39,38.4,0.637244898,3.1,0.894736842,0.553921569,54991,63363,87723,0.082,0.982508532,0.070392491,0.822043628,0.177956372,0.287627209,0.263524371,0.449384039,0.076057847,0.188002142,0.173540439,0.725,0.701,0.032
1761,N0B,60 - 69,10 + years,1,0,Y,2014,1,under $50,80222,0.194,0.647,0.159,0.017,40.2,42,0.671821837,3.1,0.917805295,0.538497325,57772,69089,102175,0.071,0.979991191,0.11093632,0.885272433,0.114727567,0.221436985,0.262583431,0.515979584,0.080565371,0.217432273,0.197016097,0.723,0.696,0.037
1762,N2C,unknown,5 - 10 years,0,1,N,,,,16111,0.148,0.69,0.162,0.023,39.8,37,0.504553734,2.7,0.758503401,0.458893871,43666,53197,53059,0.238,0.846998063,0.327307941,0.390796202,0.609203798,0.239441931,0.295248869,0.464932127,0.070512821,0.219457014,0.159125189,0.647,0.592,0.085
1763,N2P,unknown,1 - 3 years,1,0,N,,,,19975,0.2,0.689,0.111,0.009,37.4,37.9,0.627033792,3.1,0.870255958,0.592292089,62429,79938,98347,0.085,0.933048075,0.238107224,0.80442541,0.19557459,0.119506797,0.274423016,0.606386342,0.062598799,0.237116661,0.286120771,0.71,0.668,0.059
1764,N2M,20 - 29,less than 1,1,0,N,,,,33221,0.162,0.682,0.156,0.02,39.9,38.2,0.526041667,2.8,0.778804348,0.473831124,46630,53300,56576,0.203,0.911778081,0.265767132,0.498106713,0.501549053,0.223128512,0.29073772,0.486133768,0.064527823,0.195577307,0.210802973,0.649,0.595,0.084
1765,N2C,60 - 69,1 - 3 years,1,0,N,,,,16111,0.148,0.69,0.162,0.023,39.8,37,0.504553734,2.7,0.758503401,0.458893871,43666,53197,53059,0.238,0.846998063,0.327307941,0.390796202,0.609203798,0.239441931,0.295248869,0.464932127,0.070512821,0.219457014,0.159125189,0.647,0.592,0.085
1766,N2G,20 - 29,less than 1,1,0,N,,,,13407,0.11,0.721,0.169,0.025,41.8,38.9,0.447798742,2.6,0.8,0.350775194,48126,56511,48505,0.229,0.912591452,0.237966885,0.334517045,0.665482955,0.180242634,0.267764298,0.551993068,0.047227036,0.191507799,0.29982669,0.649,0.596,0.082
1767,N2L,unknown,5 - 10 years,1,0,N,,,,27758,0.121,0.71,0.169,0.026,39.2,33.3,0.466079115,2.8,0.838391502,0.441628959,56592,69782,60683,0.227,0.832392057,0.227181636,0.464449064,0.535550936,0.113380575,0.306586078,0.580241767,0.038766153,0.144852022,0.377448937,0.58,0.532,0.083
1768,N2A,unknown,1 - 3 years,1,0,N,,,,29858,0.186,0.654,0.161,0.02,39.8,39.5,0.595805921,3,0.835495283,0.558927311,55224,64304,79266,0.124,0.939157036,0.270904147,0.714670256,0.285329744,0.196436059,0.289727463,0.513836478,0.060377358,0.224737945,0.210691824,0.665,0.622,0.064
1769,N0G,40 - 49,less than 1,1,0,N,,,,83818,0.197,0.615,0.188,0.025,40.9,41.8,0.640032704,3,0.895661376,0.481805293,45287,52233,67460,0.156,0.983468554,0.063990728,0.806122449,0.193877551,0.296559633,0.278975535,0.424464832,0.09969419,0.217507645,0.090061162,0.68,0.649,0.046
1770,N0K,unknown,5 - 10 years,1,0,N,,,,24378,0.21,0.633,0.157,0.025,39,38.6,0.648051948,3.2,0.913397483,0.530794165,45087,50376,74344,0.117,0.984518828,0.068410042,0.809469481,0.189960068,0.281592306,0.281859471,0.436548223,0.098316858,0.229227892,0.091370558,0.732,0.705,0.037
1771,N2G,20 - 29,less than 1,1,0,N,,,,13407,0.11,0.721,0.169,0.025,41.8,38.9,0.447798742,2.6,0.8,0.350775194,48126,56511,48505,0.229,0.912591452,0.237966885,0.334517045,0.665482955,0.180242634,0.267764298,0.551993068,0.047227036,0.191507799,0.29982669,0.649,0.596,0.082
1772,N2J,unknown,10 + years,1,0,Y,1991,26,"$2,000 + ",18659,0.114,0.679,0.207,0.039,42.5,39.3,0.49319625,2.7,0.843054083,0.396226415,52643,71973,60898,0.173,0.884719956,0.201468189,0.573742047,0.425679584,0.14868179,0.290619252,0.560392397,0.058859595,0.156652361,0.326793378,0.622,0.58,0.069
1773,N0K,unknown,5 - 10 years,1,0,N,,,,24378,0.21,0.633,0.157,0.025,39,38.6,0.648051948,3.2,0.913397483,0.530794165,45087,50376,74344,0.117,0.984518828,0.068410042,0.809469481,0.189960068,0.281592306,0.281859471,0.436548223,0.098316858,0.229227892,0.091370558,0.732,0.705,0.037
1774,N2J,40 - 49,less than 1,1,0,Y,2004,14,"$2,000 + ",18659,0.114,0.679,0.207,0.039,42.5,39.3,0.49319625,2.7,0.843054083,0.396226415,52643,71973,60898,0.173,0.884719956,0.201468189,0.573742047,0.425679584,0.14868179,0.290619252,0.560392397,0.058859595,0.156652361,0.326793378,0.622,0.58,0.069
1775,N2M,30 - 39,3 - 5 years,1,0,N,,,,33221,0.162,0.682,0.156,0.02,39.9,38.2,0.526041667,2.8,0.778804348,0.473831124,46630,53300,56576,0.203,0.911778081,0.265767132,0.498106713,0.501549053,0.223128512,0.29073772,0.486133768,0.064527823,0.195577307,0.210802973,0.649,0.595,0.084
1776,N2A,40 - 49,less than 1,1,0,N,,,,29858,0.186,0.654,0.161,0.02,39.8,39.5,0.595805921,3,0.835495283,0.558927311,55224,64304,79266,0.124,0.939157036,0.270904147,0.714670256,0.285329744,0.196436059,0.289727463,0.513836478,0.060377358,0.224737945,0.210691824,0.665,0.622,0.064
1777,N2A,50 - 59,less than 1,1,0,N,,,,29858,0.186,0.654,0.161,0.02,39.8,39.5,0.595805921,3,0.835495283,0.558927311,55224,64304,79266,0.124,0.939157036,0.270904147,0.714670256,0.285329744,0.196436059,0.289727463,0.513836478,0.060377358,0.224737945,0.210691824,0.665,0.622,0.064
1778,N2E,40 - 49,less than 1,1,0,N,,,,39149,0.207,0.687,0.106,0.015,36.4,35.5,0.586112454,3.1,0.802797834,0.614390107,50514,55764,77036,0.118,0.929521105,0.300761585,0.688937568,0.310332238,0.191325696,0.313256956,0.495417349,0.066121113,0.234860884,0.177414075,0.72,0.672,0.067
1779,N2E,40 - 49,less than 1,1,0,N,,,,39149,0.207,0.687,0.106,0.015,36.4,35.5,0.586112454,3.1,0.802797834,0.614390107,50514,55764,77036,0.118,0.929521105,0.300761585,0.688937568,0.310332238,0.191325696,0.313256956,0.495417349,0.066121113,0.234860884,0.177414075,0.72,0.672,0.067
1780,N2H,70 + ,5 - 10 years,1,0,N,,,,21058,0.131,0.71,0.159,0.027,41.5,39.9,0.505602624,2.7,0.81981982,0.418681319,50609,57209,58335,0.154,0.948039452,0.151311042,0.497320994,0.502679006,0.189054726,0.265616363,0.545328911,0.065229409,0.200939746,0.264510779,0.684,0.64,0.063
1781,N2J,unknown,1 - 3 years,1,0,Y,1995,19,"$500 - $2,000",18659,0.114,0.679,0.207,0.039,42.5,39.3,0.49319625,2.7,0.843054083,0.396226415,52643,71973,60898,0.173,0.884719956,0.201468189,0.573742047,0.425679584,0.14868179,0.290619252,0.560392397,0.058859595,0.156652361,0.326793378,0.622,0.58,0.069
1782,N2A,50 - 59,5 - 10 years,0,1,N,,,,29858,0.186,0.654,0.161,0.02,39.8,39.5,0.595805921,3,0.835495283,0.558927311,55224,64304,79266,0.124,0.939157036,0.270904147,0.714670256,0.285329744,0.196436059,0.289727463,0.513836478,0.060377358,0.224737945,0.210691824,0.665,0.622,0.064
1783,N2V,50 - 59,less than 1,1,0,N,,,,16900,0.192,0.704,0.104,0.017,37.3,38.1,0.63579795,3.2,0.890052356,0.662352941,68332,81878,106799,0.092,0.905740181,0.335246149,0.901189387,0.098810613,0.118618619,0.235735736,0.645645646,0.036036036,0.178303303,0.409534535,0.71,0.658,0.074
1784,M9B,unknown,10 + years,1,0,Y,2012,1,$100 - $250,32400,0.157,0.672,0.172,0.031,41.7,41.9,0.5761347,3,0.823592493,0.582682292,64940,82580,88576,0.117,0.910589333,0.407868139,0.737852185,0.262147815,0.121234522,0.234891887,0.6440584,0.042321198,0.17224173,0.398262798,0.668,0.618,0.075
1785,N0G,50 - 59,less than 1,1,0,N,,,,83818,0.197,0.615,0.188,0.025,40.9,41.8,0.640032704,3,0.895661376,0.481805293,45287,52233,67460,0.156,0.983468554,0.063990728,0.806122449,0.193877551,0.296559633,0.278975535,0.424464832,0.09969419,0.217507645,0.090061162,0.68,0.649,0.046
1786,N2A,50 - 59,less than 1,1,0,N,,,,29858,0.186,0.654,0.161,0.02,39.8,39.5,0.595805921,3,0.835495283,0.558927311,55224,64304,79266,0.124,0.939157036,0.270904147,0.714670256,0.285329744,0.196436059,0.289727463,0.513836478,0.060377358,0.224737945,0.210691824,0.665,0.622,0.064
1787,N2A,30 - 39,less than 1,1,0,N,,,,29858,0.186,0.654,0.161,0.02,39.8,39.5,0.595805921,3,0.835495283,0.558927311,55224,64304,79266,0.124,0.939157036,0.270904147,0.714670256,0.285329744,0.196436059,0.289727463,0.513836478,0.060377358,0.224737945,0.210691824,0.665,0.622,0.064
1788,N2G,unknown,1 - 3 years,1,0,N,,,,13407,0.11,0.721,0.169,0.025,41.8,38.9,0.447798742,2.6,0.8,0.350775194,48126,56511,48505,0.229,0.912591452,0.237966885,0.334517045,0.665482955,0.180242634,0.267764298,0.551993068,0.047227036,0.191507799,0.29982669,0.649,0.596,0.082
1789,N2K,50 - 59,less than 1,1,0,N,,,,27253,0.188,0.696,0.117,0.012,38.2,39.5,0.629713254,3.1,0.873417722,0.614492754,65329,81477,104552,0.073,0.949348231,0.211026262,0.838996341,0.16048092,0.134070491,0.24856024,0.617138908,0.057820779,0.203870076,0.340013822,0.726,0.691,0.048
1790,N2L,60 - 69,less than 1,1,0,N,,,,27758,0.121,0.71,0.169,0.026,39.2,33.3,0.466079115,2.8,0.838391502,0.441628959,56592,69782,60683,0.227,0.832392057,0.227181636,0.464449064,0.535550936,0.113380575,0.306586078,0.580241767,0.038766153,0.144852022,0.377448937,0.58,0.532,0.083
1791,NOB,unknown,3 - 5 years,1,0,Y,2016,8,"$500 - $2,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,N2A,60 - 69,less than 1,1,0,N,,,,29858,0.186,0.654,0.161,0.02,39.8,39.5,0.595805921,3,0.835495283,0.558927311,55224,64304,79266,0.124,0.939157036,0.270904147,0.714670256,0.285329744,0.196436059,0.289727463,0.513836478,0.060377358,0.224737945,0.210691824,0.665,0.622,0.064
1793,N2A,20 - 29,less than 1,1,0,N,,,,29858,0.186,0.654,0.161,0.02,39.8,39.5,0.595805921,3,0.835495283,0.558927311,55224,64304,79266,0.124,0.939157036,0.270904147,0.714670256,0.285329744,0.196436059,0.289727463,0.513836478,0.060377358,0.224737945,0.210691824,0.665,0.622,0.064
1794,N2C,20 - 29,less than 1,1,0,N,,,,16111,0.148,0.69,0.162,0.023,39.8,37,0.504553734,2.7,0.758503401,0.458893871,43666,53197,53059,0.238,0.846998063,0.327307941,0.390796202,0.609203798,0.239441931,0.295248869,0.464932127,0.070512821,0.219457014,0.159125189,0.647,0.592,0.085
1795,N3A,50 - 59,less than 1,1,0,N,,,,16123,0.208,0.606,0.186,0.023,40.1,40.1,0.698394046,3,0.901639344,0.523863636,57836,64347,93899,0.054,0.982483578,0.092899593,0.864249578,0.135750422,0.178033307,0.261697066,0.560269627,0.090800952,0.266455194,0.186756542,0.693,0.668,0.036
1796,N2H,60 - 69,less than 1,0,1,N,,,,21058,0.131,0.71,0.159,0.027,41.5,39.9,0.505602624,2.7,0.81981982,0.418681319,50609,57209,58335,0.154,0.948039452,0.151311042,0.497320994,0.502679006,0.189054726,0.265616363,0.545328911,0.065229409,0.200939746,0.264510779,0.684,0.64,0.063
1797,N2H,50 - 59,less than 1,1,0,N,,,,21058,0.131,0.71,0.159,0.027,41.5,39.9,0.505602624,2.7,0.81981982,0.418681319,50609,57209,58335,0.154,0.948039452,0.151311042,0.497320994,0.502679006,0.189054726,0.265616363,0.545328911,0.065229409,0.200939746,0.264510779,0.684,0.64,0.063
1798,N2L,30 - 39,less than 1,1,0,N,,,,27758,0.121,0.71,0.169,0.026,39.2,33.3,0.466079115,2.8,0.838391502,0.441628959,56592,69782,60683,0.227,0.832392057,0.227181636,0.464449064,0.535550936,0.113380575,0.306586078,0.580241767,0.038766153,0.144852022,0.377448937,0.58,0.532,0.083
1799,N2J,50 - 59,less than 1,1,0,N,,,,18659,0.114,0.679,0.207,0.039,42.5,39.3,0.49319625,2.7,0.843054083,0.396226415,52643,71973,60898,0.173,0.884719956,0.201468189,0.573742047,0.425679584,0.14868179,0.290619252,0.560392397,0.058859595,0.156652361,0.326793378,0.622,0.58,0.069
1800,N2J,30 - 39,less than 1,1,0,N,,,,18659,0.114,0.679,0.207,0.039,42.5,39.3,0.49319625,2.7,0.843054083,0.396226415,52643,71973,60898,0.173,0.884719956,0.201468189,0.573742047,0.425679584,0.14868179,0.290619252,0.560392397,0.058859595,0.156652361,0.326793378,0.622,0.58,0.069
1801,N2T,unknown,3 - 5 years,1,0,N,,,,20701,0.187,0.697,0.116,0.013,38.1,39.5,0.631203566,3.1,0.869674185,0.637848223,71976,84436,109496,0.091,0.904645477,0.304964539,0.885174419,0.114825581,0.109876914,0.241368958,0.649054338,0.034223957,0.156109276,0.438306815,0.695,0.647,0.069
1802,N2H,30 - 39,less than 1,1,0,N,,,,21058,0.131,0.71,0.159,0.027,41.5,39.9,0.505602624,2.7,0.81981982,0.418681319,50609,57209,58335,0.154,0.948039452,0.151311042,0.497320994,0.502679006,0.189054726,0.265616363,0.545328911,0.065229409,0.200939746,0.264510779,0.684,0.64,0.063
1803,N2J,30 - 39,5 - 10 years,0,1,N,,,,18659,0.114,0.679,0.207,0.039,42.5,39.3,0.49319625,2.7,0.843054083,0.396226415,52643,71973,60898,0.173,0.884719956,0.201468189,0.573742047,0.425679584,0.14868179,0.290619252,0.560392397,0.058859595,0.156652361,0.326793378,0.622,0.58,0.069
1804,N2G,30 - 39,1 - 3 years,1,0,Y,2005,2,$100 - $250,13407,0.11,0.721,0.169,0.025,41.8,38.9,0.447798742,2.6,0.8,0.350775194,48126,56511,48505,0.229,0.912591452,0.237966885,0.334517045,0.665482955,0.180242634,0.267764298,0.551993068,0.047227036,0.191507799,0.29982669,0.649,0.596,0.082
1805,N2J,40 - 49,1 - 3 years,1,0,N,,,,18659,0.114,0.679,0.207,0.039,42.5,39.3,0.49319625,2.7,0.843054083,0.396226415,52643,71973,60898,0.173,0.884719956,0.201468189,0.573742047,0.425679584,0.14868179,0.290619252,0.560392397,0.058859595,0.156652361,0.326793378,0.622,0.58,0.069
1806,N2G,unknown,1 - 3 years,1,0,N,,,,13407,0.11,0.721,0.169,0.025,41.8,38.9,0.447798742,2.6,0.8,0.350775194,48126,56511,48505,0.229,0.912591452,0.237966885,0.334517045,0.665482955,0.180242634,0.267764298,0.551993068,0.047227036,0.191507799,0.29982669,0.649,0.596,0.082
1807,N2N,70 + ,10 + years,1,0,Y,1993,10,"$500 - $2,000",26490,0.18,0.687,0.133,0.018,38.9,38.8,0.620308542,3.1,0.850225952,0.600607441,55311,61249,94098,0.08,0.94996136,0.284196291,0.845629966,0.154370034,0.153718617,0.294410232,0.551871151,0.066556135,0.22951208,0.237565135,0.716,0.672,0.062
1808,N2G,30 - 39,less than 1,1,0,N,,,,13407,0.11,0.721,0.169,0.025,41.8,38.9,0.447798742,2.6,0.8,0.350775194,48126,56511,48505,0.229,0.912591452,0.237966885,0.334517045,0.665482955,0.180242634,0.267764298,0.551993068,0.047227036,0.191507799,0.29982669,0.649,0.596,0.082
1809,N1K,30 - 39,1 - 3 years,1,0,Y,2005,2,$100 - $250,9266,0.192,0.727,0.08,0.005,36.5,36.7,0.61255845,3.2,0.859884837,0.676339286,54473,60404,101547,0.053,0.930601093,0.342263532,0.87366548,0.128113879,0.203765972,0.332885003,0.463349025,0.045057162,0.175521184,0.221250841,0.748,0.703,0.059
1810,N2L,20 - 29,less than 1,1,0,N,,,,27758,0.121,0.71,0.169,0.026,39.2,33.3,0.466079115,2.8,0.838391502,0.441628959,56592,69782,60683,0.227,0.832392057,0.227181636,0.464449064,0.535550936,0.113380575,0.306586078,0.580241767,0.038766153,0.144852022,0.377448937,0.58,0.532,0.083
1811,N2N,40 - 49,less than 1,1,0,N,,,,26490,0.18,0.687,0.133,0.018,38.9,38.8,0.620308542,3.1,0.850225952,0.600607441,55311,61249,94098,0.08,0.94996136,0.284196291,0.845629966,0.154370034,0.153718617,0.294410232,0.551871151,0.066556135,0.22951208,0.237565135,0.716,0.672,0.062
1812,N2L,30 - 39,less than 1,1,0,N,,,,27758,0.121,0.71,0.169,0.026,39.2,33.3,0.466079115,2.8,0.838391502,0.441628959,56592,69782,60683,0.227,0.832392057,0.227181636,0.464449064,0.535550936,0.113380575,0.306586078,0.580241767,0.038766153,0.144852022,0.377448937,0.58,0.532,0.083
1813,N2L,30 - 39,less than 1,1,0,N,,,,27758,0.121,0.71,0.169,0.026,39.2,33.3,0.466079115,2.8,0.838391502,0.441628959,56592,69782,60683,0.227,0.832392057,0.227181636,0.464449064,0.535550936,0.113380575,0.306586078,0.580241767,0.038766153,0.144852022,0.377448937,0.58,0.532,0.083
1814,N2E,30 - 39,less than 1,1,0,N,,,,39149,0.207,0.687,0.106,0.015,36.4,35.5,0.586112454,3.1,0.802797834,0.614390107,50514,55764,77036,0.118,0.929521105,0.300761585,0.688937568,0.310332238,0.191325696,0.313256956,0.495417349,0.066121113,0.234860884,0.177414075,0.72,0.672,0.067
1815,N2E,unknown,less than 1,1,0,N,,,,39149,0.207,0.687,0.106,0.015,36.4,35.5,0.586112454,3.1,0.802797834,0.614390107,50514,55764,77036,0.118,0.929521105,0.300761585,0.688937568,0.310332238,0.191325696,0.313256956,0.495417349,0.066121113,0.234860884,0.177414075,0.72,0.672,0.067
1816,N2T,unknown,1 - 3 years,1,0,N,,,,20701,0.187,0.697,0.116,0.013,38.1,39.5,0.631203566,3.1,0.869674185,0.637848223,71976,84436,109496,0.091,0.904645477,0.304964539,0.885174419,0.114825581,0.109876914,0.241368958,0.649054338,0.034223957,0.156109276,0.438306815,0.695,0.647,0.069
1817,N2T,unknown,1 - 3 years,0,1,N,,,,20701,0.187,0.697,0.116,0.013,38.1,39.5,0.631203566,3.1,0.869674185,0.637848223,71976,84436,109496,0.091,0.904645477,0.304964539,0.885174419,0.114825581,0.109876914,0.241368958,0.649054338,0.034223957,0.156109276,0.438306815,0.695,0.647,0.069
1818,N1S,50 - 59,1 - 3 years,1,0,Y,2017,2,under $50,19510,0.167,0.662,0.17,0.023,41.5,42.5,0.598153846,2.9,0.839332748,0.526150628,55965,66611,79267,0.103,0.976445957,0.146296781,0.726072607,0.274587459,0.178605238,0.304512464,0.516882297,0.067844746,0.251814453,0.181760808,0.684,0.642,0.062
1819,N2B,unknown,1 - 3 years,1,0,N,,,,16501,0.137,0.669,0.193,0.026,43.3,45,0.560238848,2.8,0.816580311,0.469543147,50399,57187,67375,0.101,0.965475099,0.224633252,0.623504574,0.375791696,0.203605514,0.303994344,0.492753623,0.084482149,0.237539767,0.156592435,0.65,0.605,0.07
1820,N2J,60 - 69,less than 1,1,0,N,,,,18659,0.114,0.679,0.207,0.039,42.5,39.3,0.49319625,2.7,0.843054083,0.396226415,52643,71973,60898,0.173,0.884719956,0.201468189,0.573742047,0.425679584,0.14868179,0.290619252,0.560392397,0.058859595,0.156652361,0.326793378,0.622,0.58,0.069
1821,N2N,60 - 69,less than 1,1,0,N,,,,26490,0.18,0.687,0.133,0.018,38.9,38.8,0.620308542,3.1,0.850225952,0.600607441,55311,61249,94098,0.08,0.94996136,0.284196291,0.845629966,0.154370034,0.153718617,0.294410232,0.551871151,0.066556135,0.22951208,0.237565135,0.716,0.672,0.062
1822,,unknown,1 - 3 years,0,1,Y,2000,5,$250 - $500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,N3B,30 - 39,less than 1,1,0,Y,2007,8,"$500 - $2,000",12418,0.211,0.623,0.166,0.02,39,38.4,0.637244898,3.1,0.894736842,0.553921569,54991,63363,87723,0.082,0.982508532,0.070392491,0.822043628,0.177956372,0.287627209,0.263524371,0.449384039,0.076057847,0.188002142,0.173540439,0.725,0.701,0.032
1824,N3H,60 - 69,less than 1,1,0,N,,,,21544,0.153,0.661,0.187,0.029,42.5,43.4,0.543960559,2.8,0.797041906,0.496907216,50308,58028,67367,0.126,0.968854816,0.153090561,0.639685216,0.35975267,0.224843661,0.341387152,0.434053439,0.082148948,0.225412166,0.112563957,0.662,0.621,0.063
1825,N3B,unknown,3 - 5 years,1,0,Y,1997,1,under $50,12418,0.211,0.623,0.166,0.02,39,38.4,0.637244898,3.1,0.894736842,0.553921569,54991,63363,87723,0.082,0.982508532,0.070392491,0.822043628,0.177956372,0.287627209,0.263524371,0.449384039,0.076057847,0.188002142,0.173540439,0.725,0.701,0.032
1826,N0B,60 - 69,less than 1,1,0,N,,,,80222,0.194,0.647,0.159,0.017,40.2,42,0.671821837,3.1,0.917805295,0.538497325,57772,69089,102175,0.071,0.979991191,0.11093632,0.885272433,0.114727567,0.221436985,0.262583431,0.515979584,0.080565371,0.217432273,0.197016097,0.723,0.696,0.037
1827,N2K,unknown,5 - 10 years,0,1,Y,2010,10,"$500 - $2,000",27253,0.188,0.696,0.117,0.012,38.2,39.5,0.629713254,3.1,0.873417722,0.614492754,65329,81477,104552,0.073,0.949348231,0.211026262,0.838996341,0.16048092,0.134070491,0.24856024,0.617138908,0.057820779,0.203870076,0.340013822,0.726,0.691,0.048
1828,N0B,60 - 69,less than 1,1,0,Y,2006,3,$100 - $250,80222,0.194,0.647,0.159,0.017,40.2,42,0.671821837,3.1,0.917805295,0.538497325,57772,69089,102175,0.071,0.979991191,0.11093632,0.885272433,0.114727567,0.221436985,0.262583431,0.515979584,0.080565371,0.217432273,0.197016097,0.723,0.696,0.037
1829,N2A,30 - 39,less than 1,1,0,Y,2007,10,"$500 - $2,000",29858,0.186,0.654,0.161,0.02,39.8,39.5,0.595805921,3,0.835495283,0.558927311,55224,64304,79266,0.124,0.939157036,0.270904147,0.714670256,0.285329744,0.196436059,0.289727463,0.513836478,0.060377358,0.224737945,0.210691824,0.665,0.622,0.064
1830,N2H,50 - 59,less than 1,1,0,Y,2000,20,"$2,000 + ",21058,0.131,0.71,0.159,0.027,41.5,39.9,0.505602624,2.7,0.81981982,0.418681319,50609,57209,58335,0.154,0.948039452,0.151311042,0.497320994,0.502679006,0.189054726,0.265616363,0.545328911,0.065229409,0.200939746,0.264510779,0.684,0.64,0.063
1831,N2M,unknown,1 - 3 years,1,0,Y,1995,5,$250 - $500,33221,0.162,0.682,0.156,0.02,39.9,38.2,0.526041667,2.8,0.778804348,0.473831124,46630,53300,56576,0.203,0.911778081,0.265767132,0.498106713,0.501549053,0.223128512,0.29073772,0.486133768,0.064527823,0.195577307,0.210802973,0.649,0.595,0.084
1832,N0B,unknown,10 + years,1,0,Y,1998,29,"$2,000 + ",80222,0.194,0.647,0.159,0.017,40.2,42,0.671821837,3.1,0.917805295,0.538497325,57772,69089,102175,0.071,0.979991191,0.11093632,0.885272433,0.114727567,0.221436985,0.262583431,0.515979584,0.080565371,0.217432273,0.197016097,0.723,0.696,0.037
1833,N3B,60 - 69,1 - 3 years,1,0,Y,2000,13,"$500 - $2,000",12418,0.211,0.623,0.166,0.02,39,38.4,0.637244898,3.1,0.894736842,0.553921569,54991,63363,87723,0.082,0.982508532,0.070392491,0.822043628,0.177956372,0.287627209,0.263524371,0.449384039,0.076057847,0.188002142,0.173540439,0.725,0.701,0.032
1834,N0B,60 - 69,less than 1,1,0,N,,,,80222,0.194,0.647,0.159,0.017,40.2,42,0.671821837,3.1,0.917805295,0.538497325,57772,69089,102175,0.071,0.979991191,0.11093632,0.885272433,0.114727567,0.221436985,0.262583431,0.515979584,0.080565371,0.217432273,0.197016097,0.723,0.696,0.037
1835,N0J,unknown,3 - 5 years,1,0,N,,,,32428,0.22,0.636,0.145,0.013,38.2,38.3,0.669893323,3.2,0.908008658,0.525029797,49108,53138,78266,0.11,0.968997055,0.121822691,0.823371989,0.176628011,0.285600636,0.283611774,0.430389817,0.093078759,0.232498011,0.087708831,0.704,0.674,0.044
1836,N2T,50 - 59,1 - 3 years,0,1,N,,,,20701,0.187,0.697,0.116,0.013,38.1,39.5,0.631203566,3.1,0.869674185,0.637848223,71976,84436,109496,0.091,0.904645477,0.304964539,0.885174419,0.114825581,0.109876914,0.241368958,0.649054338,0.034223957,0.156109276,0.438306815,0.695,0.647,0.069
1837,N2K,unknown,1 - 3 years,1,0,N,,,,27253,0.188,0.696,0.117,0.012,38.2,39.5,0.629713254,3.1,0.873417722,0.614492754,65329,81477,104552,0.073,0.949348231,0.211026262,0.838996341,0.16048092,0.134070491,0.24856024,0.617138908,0.057820779,0.203870076,0.340013822,0.726,0.691,0.048
1838,N2G,40 - 49,less than 1,1,0,N,,,,13407,0.11,0.721,0.169,0.025,41.8,38.9,0.447798742,2.6,0.8,0.350775194,48126,56511,48505,0.229,0.912591452,0.237966885,0.334517045,0.665482955,0.180242634,0.267764298,0.551993068,0.047227036,0.191507799,0.29982669,0.649,0.596,0.082
1839,N2C,30 - 39,less than 1,1,0,N,,,,16111,0.148,0.69,0.162,0.023,39.8,37,0.504553734,2.7,0.758503401,0.458893871,43666,53197,53059,0.238,0.846998063,0.327307941,0.390796202,0.609203798,0.239441931,0.295248869,0.464932127,0.070512821,0.219457014,0.159125189,0.647,0.592,0.085
